return-date,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,customer-comments
2019-02-01T08:03:17+00:00,HM0737-Z-37,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-02-01T08:03:17+00:00,HM0722-H-38,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2019-01-31T20:54:26+00:00,HM0801-B-46,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-31T17:44:28+00:00,HM0701-H-37,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,too small.
2019-01-31T17:44:28+00:00,HM0701-H-37,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,too small.
2019-01-31T06:11:08+00:00,HM0701-R-40,1,LAS2,DEFECTIVE,NOT_AS_DESCRIBED,IMMEDIATE_DISPOSAL,"These are not RED, they are coral/pink.  I don't want them, I want RED."
2019-01-31T00:39:35+00:00,HM0722-H-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-30T20:49:48+00:00,HM0803-3239,1,LEX2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,"This product may not be in compliance w/California抯 Prop 65 Warning. I purchased these for a child; However, there was a very strong chemical odor present... similar to the smell of Acetone."
2019-01-30T17:32:37+00:00,HM0731-Z-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,too small
2019-01-30T12:31:46+00:00,HM0722-L-38,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-30T07:47:51+00:00,HM0722-L-38,1,SDF9,DEFECTIVE,APPAREL_TOO_SMALL,IMMEDIATE_DISPOSAL,
2019-01-30T07:47:51+00:00,HM0722-H-38,1,SDF9,DEFECTIVE,APPAREL_TOO_SMALL,IMMEDIATE_DISPOSAL,Lets try size 8
2019-01-30T07:43:28+00:00,HM0722-H-39,1,SDF9,DEFECTIVE,DEFECTIVE,IMMEDIATE_DISPOSAL,Too small seem too narrow
2019-01-29T20:19:23+00:00,HM0731-Y-35,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-29T06:34:20+00:00,HM0722-B-38,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-28T21:08:27+00:00,HM0701-R-41,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2019-01-28T16:46:07+00:00,HM0742-0240,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-28T02:36:08+00:00,HM0709-1942,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-27T18:35:23+00:00,HM0742-2241,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2019-01-27T02:07:12+00:00,HM0725-2537,1,MIA7,SELLABLE,QUALITY_UNACCEPTABLE,Unit returned to inventory,Llegaron mas grandes de lo que se esperaban.
2019-01-26T14:07:53+00:00,HM0701-F-41,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2019-01-26T05:08:17+00:00,HM0701-B-39,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2019-01-26T02:53:33+00:00,HM0701-H-41,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-25T22:59:03+00:00,HM0731-Y-37,1,MIA7,SELLABLE,MISORDERED,Unit returned to inventory,
2019-01-25T19:10:37+00:00,HM0742-0240,1,LAS2,SELLABLE,FOUND_BETTER_PRICE,Unit returned to inventory,better price at a store
2019-01-25T06:19:55+00:00,HM0731-H-39,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2019-01-24T18:06:47+00:00,HM0722-C-36,1,LAS2,SELLABLE,DEFECTIVE,Unit returned to inventory,B06X9M3T4Q:Does not work / defective
2019-01-24T15:22:34+00:00,HM0731-Z-41,1,LAS2,SELLABLE,DAMAGED_BY_CARRIER,Unit returned to inventory,
2019-01-23T22:53:09+00:00,HM0731-Z-41,1,SDF9,CUSTOMER_DAMAGED,SWITCHEROO,IMMEDIATE_DISPOSAL,
2019-01-23T20:47:18+00:00,HM0701-H-40,1,HIO9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-22T21:43:53+00:00,HM0801-746,1,SMF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-22T16:12:32+00:00,HM0731-Z-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-22T15:12:13+00:00,HM0803-3244,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-22T05:35:12+00:00,HM0701-1139,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2019-01-22T02:49:45+00:00,HM0731-H-39,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2019-01-21T21:02:42+00:00,HM0709-1937,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-21T19:51:59+00:00,HM0701-X-36,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-21T18:35:46+00:00,HM0701-H-40,1,SDF9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2019-01-21T17:39:38+00:00,HM0731-Z-41,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,
2019-01-21T08:09:20+00:00,HM0725-138,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,"bought as a gift, but not what they wanted"
2019-01-21T08:09:20+00:00,HM0725-138,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,"bought as a gift, but not what they wanted"
2019-01-20T19:09:02+00:00,HM0701-R-40,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2019-01-20T09:23:36+00:00,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-20T06:39:18+00:00,HM0722-H-39,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-19T21:49:00+00:00,HM0722-H-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-19T18:19:51+00:00,HM0701-H-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-19T17:46:13+00:00,HM0742-2242,1,SDF9,CUSTOMER_DAMAGED,APPAREL_STYLE,IMMEDIATE_DISPOSAL,
2019-01-19T17:34:24+00:00,HM0724-F-41,1,SDF9,CUSTOMER_DAMAGED,APPAREL_STYLE,IMMEDIATE_DISPOSAL,
2019-01-19T15:54:08+00:00,HM0731-H-39,1,LEX1,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-19T14:58:40+00:00,HM0701-X-36,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-19T14:58:40+00:00,HM0701-X-36,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-19T13:37:06+00:00,HM0701-H-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-19T04:37:40+00:00,HM0722-B-38,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2019-01-18T16:34:08+00:00,HM0731-Z-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-17T21:08:01+00:00,HM0731-Y-37,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-17T20:24:16+00:00,HM0740-3239,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2019-01-17T20:24:16+00:00,HM0731-Z-39,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2019-01-17T12:06:11+00:00,HM0731-Y-37,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-17T07:39:47+00:00,HM0701-X-41,1,SDF9,SELLABLE,DEFECTIVE,Unit returned to inventory,uncomfortable between toes
2019-01-16T14:25:28+00:00,HM0701-F-39,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,"Christmas gift for my mother and it was the wrong size, need a size bigger"
2019-01-16T01:43:53+00:00,HM0739-239,1,BUF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-15T10:45:26+00:00,HM0742-0241,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-14T20:35:41+00:00,HM0724-F-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-14T20:22:25+00:00,HM0719-1242,1,SDF9,CUSTOMER_DAMAGED,MISORDERED,IMMEDIATE_DISPOSAL,
2019-01-13T18:59:47+00:00,HM0701-H-42,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-13T13:04:30+00:00,HM0731-Z-38,1,LAS2,DEFECTIVE,NOT_AS_DESCRIBED,IMMEDIATE_DISPOSAL,the sole is thicker than a standard flop
2019-01-13T06:48:30+00:00,HM0737-Z-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-13T03:56:32+00:00,HM0803-3240,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-13T03:40:00+00:00,HM0731-Y-38,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,
2019-01-13T01:34:02+00:00,HM0701-B-40,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,"have very narrow feet, these are too wide & too hard souls to be ok for me."
2019-01-12T18:34:07+00:00,HM0738-L-39,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-12T05:21:33+00:00,HM0701-2136,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2019-01-12T04:59:34+00:00,HM0722-C-37,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2019-01-12T04:09:32+00:00,HM0724-M-39,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-12T00:17:18+00:00,HM0801-746,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-11T11:12:16+00:00,HM0701-X-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-10T23:38:03+00:00,HM0731-Z-40,1,MIA7,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,
2019-01-10T23:38:03+00:00,HM0731-Z-40,1,MIA7,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,
2019-01-10T23:38:03+00:00,HM0731-Z-41,1,MIA7,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,
2019-01-10T11:43:34+00:00,HM0722-L-37,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2019-01-10T05:44:51+00:00,HM0731-Z-40,1,SDF9,DEFECTIVE,MISORDERED,IMMEDIATE_DISPOSAL,
2019-01-09T18:57:05+00:00,HM0731-Z-38,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2019-01-09T07:09:41+00:00,HM0701-R-38,1,SDF9,CUSTOMER_DAMAGED,APPAREL_TOO_SMALL,IMMEDIATE_DISPOSAL,
2019-01-09T03:19:04+00:00,HM0731-Y-40,1,MIA7,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-08T18:15:07+00:00,HM0724-M-39,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-08T14:28:24+00:00,HM0701-H-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-08T13:21:24+00:00,HM0747-0138,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-08T04:29:42+00:00,HM0731-H-41,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,
2019-01-08T04:17:04+00:00,HM0725-137,1,SDF9,CUSTOMER_DAMAGED,DEFECTIVE,IMMEDIATE_DISPOSAL,
2019-01-08T02:50:10+00:00,HM0706-L-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-07T23:55:15+00:00,HM0722-B-38,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2019-01-07T15:57:30+00:00,HM0731-Z-39,1,LAS2,DEFECTIVE,DEFECTIVE,IMMEDIATE_DISPOSAL,Tooooooooo smellty
2019-01-07T08:27:30+00:00,HM0737-Z-39,1,SDF9,SELLABLE,DEFECTIVE,Unit returned to inventory,Thanks!!
2019-01-07T04:34:44+00:00,HM0701-X-41,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-06T17:17:05+00:00,HM0731-Y-38,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2019-01-04T04:45:02+00:00,HM0738-L-37,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-03T22:20:28+00:00,HM0722-H-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-03T20:25:32+00:00,HM0731-H-40,1,RIC9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2019-01-03T08:04:30+00:00,HM0731-Z-39,1,HIO9,SELLABLE,MISORDERED,Unit returned to inventory,
2019-01-03T04:48:36+00:00,HM0722-H-40,1,LAS2,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,
2019-01-03T04:48:36+00:00,HM0722-H-39,1,LAS2,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,
2019-01-02T13:32:23+00:00,HM0803-3244,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-02T04:54:18+00:00,HM0742-2239,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2019-01-02T02:52:33+00:00,HM0742-0242,1,MIA7,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,Based on reviews bought a size up. Still too small.
2019-01-02T02:29:33+00:00,HM0701-B-40,1,SMF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-30T23:46:09+00:00,HM0725-2538,1,OKC9,SELLABLE,MISORDERED,Unit returned to inventory,
2018-12-30T16:55:08+00:00,HM0731-Z-42,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-30T12:08:42+00:00,HM0737-Z-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-30T12:08:42+00:00,HM0738-Z-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-30T12:08:42+00:00,HM0738-H-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-30T02:38:26+00:00,HM0731-Z-42,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-30T02:11:04+00:00,HM0701-2136,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-30T02:11:04+00:00,HM0701-F-36,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-30T00:41:48+00:00,HM0706-L-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-29T22:44:02+00:00,HM0701-R-41,1,BUF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-29T06:57:47+00:00,HM0731-H-37,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-12-28T23:19:10+00:00,HM0722-H-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-28T23:08:59+00:00,HM0731-Y-40,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,These flip flops have a horrible toxic smell. Can not wear them.
2018-12-28T23:08:59+00:00,HM0731-Z-40,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,These flip flops have a horrible toxic smell. Can not wear them.
2018-12-28T20:06:19+00:00,HM0701-1240,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-28T06:10:20+00:00,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-12-28T02:35:16+00:00,HM0701-B-39,1,SMF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-28T01:48:49+00:00,HM0747-0140,1,SMF9,SELLABLE,MISORDERED,Unit returned to inventory,"did not fit, size too narrow"
2018-12-27T02:54:24+00:00,HM0731-Z-39,1,LEX2,CUSTOMER_DAMAGED,APPAREL_TOO_SMALL,IMMEDIATE_DISPOSAL,
2018-12-26T22:35:59+00:00,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-26T21:19:10+00:00,HM0709-1942,1,SDF9,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-12-26T19:53:45+00:00,HM0701-H-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-26T15:56:07+00:00,HM0701-F-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Reimbursed,
2018-12-26T12:48:45+00:00,HM0722-H-38,1,SDF9,DEFECTIVE,DEFECTIVE,IMMEDIATE_DISPOSAL,
2018-12-24T20:15:50+00:00,HM0701-F-37,1,MOB9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-23T23:38:23+00:00,HM0731-Y-37,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-23T22:24:02+00:00,HM0731-Z-39,1,RIC9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-23T06:48:56+00:00,HM0701-1238,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,The items does not fit.
2018-12-22T00:13:21+00:00,HM0731-H-40,1,SDF9,CUSTOMER_DAMAGED,APPAREL_STYLE,IMMEDIATE_DISPOSAL,
2018-12-21T23:13:42+00:00,HM0701-F-39,1,SDF9,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-39,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-41,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-42,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-41,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-38,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-39,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-39,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-39,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-38,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-21T15:08:19+00:00,HM0731-Z-42,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-20T18:52:25+00:00,HM0724-F-40,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-20T01:37:05+00:00,HM0709-1940,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-20T01:37:05+00:00,HM0737-F-39,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-20T01:37:05+00:00,HM0731-Y-39,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-20T01:22:49+00:00,HM0722-H-39,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-20T01:22:49+00:00,HM0722-B-39,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-20T01:22:49+00:00,HM0739-239,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-19T19:06:47+00:00,HM0731-Z-42,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,"I thought these were another brand, I need to return these."
2018-12-19T13:46:36+00:00,HM0731-H-41,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-12-19T13:36:52+00:00,HM0701-R-39,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-12-18T20:28:16+00:00,HM0722-X-40,1,SDF9,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-12-18T16:49:10+00:00,HM0725-139,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,not soft foam like i was expecting
2018-12-18T14:24:21+00:00,HM0722-H-38,1,MOB9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-18T14:24:21+00:00,HM0722-B-38,1,MOB9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-18T14:24:21+00:00,HM0722-H-39,1,MOB9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-18T14:24:21+00:00,HM0722-B-39,1,MOB9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-17T02:01:10+00:00,HM0709-1937,1,SDF9,SELLABLE,NOT_COMPATIBLE,Unit returned to inventory,B01N96AO0B:not compatible  B0727V89SB:not compatible
2018-12-17T00:48:21+00:00,HM0701-1140,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-12-16T03:12:22+00:00,HM0701-H-42,1,SDF9,CUSTOMER_DAMAGED,APPAREL_TOO_SMALL,IMMEDIATE_DISPOSAL,
2018-12-15T14:14:50+00:00,HM0701-X-36,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-15T03:19:30+00:00,HM0701-1842,1,LEX2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-15T01:25:56+00:00,HM0731-Z-40,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,Too big
2018-12-13T23:19:04+00:00,HM0725-2540,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,
2018-12-13T09:58:22+00:00,HM0731-Z-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-13T07:40:47+00:00,HM0722-X-40,1,SDF9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-12-13T01:55:05+00:00,HM0737-Z-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-13T00:39:20+00:00,HM0701-H-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-12T16:59:20+00:00,HM0731-Y-39,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,just ordered an Havaianas Women's shoes.
2018-12-12T04:35:31+00:00,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-11T19:17:37+00:00,HM0803-3244,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,Size description is not accurate on website
2018-12-11T18:47:02+00:00,HM0731-Z-40,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2018-12-10T21:06:15+00:00,HM0701-X-38,1,RIC9,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,
2018-12-10T13:34:19+00:00,HM0706-L-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-09T13:57:51+00:00,HM0731-Y-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-08T16:37:15+00:00,HM0737-F-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-08T03:25:34+00:00,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-12-07T22:34:32+00:00,HM0701-H-39,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,
2018-12-07T18:09:12+00:00,HM0701-1139,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-12-07T00:14:09+00:00,HM0722-X-38,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-06T21:26:59+00:00,HM0731-Z-41,1,SMF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-06T17:01:07+00:00,HM0701-X-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-06T10:37:26+00:00,HM0722-B-38,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,
2018-12-05T18:34:25+00:00,HM0803-3244,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-05T07:46:47+00:00,HM0701-X-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-05T06:28:33+00:00,HM0731-Z-39,1,SMF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-05T03:16:33+00:00,HM0722-H-39,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,"I am normally a size 8, but these were a little narrow for my liking. I ordered one size up and they do fit a little better."
2018-12-05T01:30:35+00:00,HM0731-Z-41,1,SMF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-04T16:39:05+00:00,HM0739-239,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-04T06:45:32+00:00,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,
2018-12-04T01:00:30+00:00,HM0701-X-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,
2018-12-03T17:50:26+00:00,HM0722-X-37,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-03T17:50:26+00:00,HM0722-X-36,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,
2018-12-03T15:26:53+00:00,HM0722-H-37,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-12-03T13:15:15+00:00,HM0748-1737,1,LEX2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,
2018-12-03T13:15:15+00:00,HM0748-1738,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,
2018-12-02T11:50:27+00:00,HM0731-Z-38,1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-11-29T12:37:38+00:00,HM0731-Y-37,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,
2018-11-29T00:33:35+00:00,HM0701-R-37,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,"I love these, but they are too small...I want to order the next larger size"
