return-date,order-id,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,license-plate-number,customer-comments
2019-09-21T04:11:30+00:00,113-4365127-5188203,HM0803-3245,1,OKC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR775074250,
2019-09-21T00:06:27+00:00,112-6799680-9965862,HM0724-F-36,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR751929927,
2019-09-20T22:58:24+00:00,113-3898980-4814654,HM0701-H-39,1,SDF9,SELLABLE,SWITCHEROO,Unit returned to inventory,LPNRR763502577,
2019-09-20T21:53:25+00:00,113-3201433-5856247,HM0747-0138,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR793358552,"Description says fits as expected, but these are too small"
2019-09-20T20:23:25+00:00,114-9216224-5455424,HM0738-V-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR792168363,
2019-09-20T19:00:55+00:00,114-8360620-3322605,HM0731-Z-41,1,HIO9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR591666032,too thick on bottom
2019-09-20T13:20:26+00:00,111-6103374-7461867,HM0751-241,1,MOB9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR669644933,"This pair of flip flops smells terrible, very cute but I just cannot."
2019-09-20T11:10:26+00:00,114-8437155-9520258,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR793108221,
2019-09-20T11:01:51+00:00,113-9920106-2985861,HM0741-0240,1,LAS2,CUSTOMER_DAMAGED,APPAREL_TOO_SMALL,IMMEDIATE_DISPOSAL,LPNRR793319596,
2019-09-20T04:26:09+00:00,112-9088017-6729837,HM0701-X-36,1,SMF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR724776710,
2019-09-20T01:53:52+00:00,112-1123585-5876204,HM0731-Z-39,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR763506010,
2019-09-20T01:43:26+00:00,112-9088017-6729837,HM0701-X-35,1,SMF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR724783386,
2019-09-19T23:23:18+00:00,114-1853186-3734627,HM0701-H-36,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR764002312,
2019-09-19T22:38:27+00:00,114-9258537-0593809,HM0722-C-39,1,BUF9,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR560265039,these sandles smell awful  Actually burns my eyes the chemical order is so stong.
2019-09-19T17:40:09+00:00,113-0031246-1901021,HM0731-Y-41,1,LEX2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR834467104,
2019-09-19T17:37:52+00:00,113-0031246-1901021,HM0731-Y-41,1,LEX2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR834467103,
2019-09-19T16:56:28+00:00,111-4190993-8142653,HM0738-H-39,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR834548584,
2019-09-19T13:48:30+00:00,113-2282295-5861822,HM0737-Z-40,1,LEX2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR787701069,
2019-09-19T13:46:00+00:00,114-5651623-6897047,HM0722-B-39,1,MOB9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR669644734,
2019-09-19T13:10:40+00:00,113-2282295-5861822,HM0737-Z-39,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR787701055,
2019-09-19T12:00:21+00:00,113-6497385-2159437,HM0701-B-40,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR793194773,
2019-09-19T08:35:42+00:00,111-0890856-0079462,HM0731-Z-38,1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR796452972,
2019-09-19T08:16:29+00:00,113-1468177-0826626,HM0701-H-41,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR796787427,The shoes fit too small for what was ordered
2019-09-19T04:50:49+00:00,114-4055349-4111452,HM0701-H-42,1,LEX2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR798744907,item much smaller than described
2019-09-19T03:15:42+00:00,113-3812145-3769055,HM0747-0136,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR798622796,
2019-09-19T02:36:04+00:00,114-9051428-8000256,HM0722-H-38,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR798865053,
2019-09-18T21:49:38+00:00,114-3015173-6293839,HM0722-C-39,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR801437012,
2019-09-18T21:25:45+00:00,112-7709147-6316235,HM0738-138,1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNRR796785825,
2019-09-18T21:15:06+00:00,114-6308696-5109854,HM0722-C-36,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR747014925,
2019-09-18T21:04:43+00:00,113-0827878-1813047,HM0709-1241,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR798893161,
2019-09-18T20:19:57+00:00,111-8092771-1906609,HM0722-H-39,1,HIO9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR591703678,Runs small and the sandal if to heavy
2019-09-18T19:20:17+00:00,114-6308696-5109854,HM0722-B-36,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR743494162,
2019-09-18T18:49:14+00:00,111-8640345-3451469,HM0732-241,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR798920115,
2019-09-18T17:34:04+00:00,113-4127846-6044224,HM0722-H-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR763650396,
2019-09-18T05:12:04+00:00,112-9953072-3513004,HM0722-B-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR796415129,
2019-09-18T05:03:19+00:00,114-5338668-8997811,HM0725-2739,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR768819516,
2019-09-18T04:56:07+00:00,112-8242596-7504208,HM0731-H-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR778456104,
2019-09-18T04:08:30+00:00,112-9411436-9853037,HM0722-X-38,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR793300546,Not very pliable when walking
2019-09-18T03:23:30+00:00,114-3024187-7313016,HM0722-H-38,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR791407065,
2019-09-18T02:56:30+00:00,114-7901242-8847427,HM0722-B-38,1,LAS2,CUSTOMER_DAMAGED,DEFECTIVE,IMMEDIATE_DISPOSAL,LPNRR796785480,
2019-09-17T22:12:33+00:00,114-4075037-4500238,HM0701-H-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR763319431,
2019-09-17T20:16:12+00:00,112-2690483-3405813,HM0701-B-39,1,LAS2,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR797126585,"Flip-Flops possess an unbearable chemical odor that, has yet to dissipate. These may have toxic chemicals that could potentially be absorbed into the body via the feet while being worn."
2019-09-17T10:31:38+00:00,112-9317273-7916235,HM0722-H-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR763813780,
2019-09-17T10:20:48+00:00,112-9317273-7916235,HM0759-3239,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR763813773,
2019-09-17T03:54:17+00:00,CONSUMER-20190901-110040,HM0701-1837,1,SDF9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR763419837,
2019-09-17T02:35:15+00:00,111-4265781-6161812,HM0722-H-38,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR764120508,
2019-09-16T21:21:52+00:00,113-2214882-8635448,HM0701-H-42,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR796939735,
2019-09-16T21:09:40+00:00,112-0497517-4237028,HM0722-H-37,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR798195884,
2019-09-16T18:34:43+00:00,114-4934942-8832209,HM0701-X-41,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR798473686,
2019-09-16T18:16:58+00:00,113-5562720-3241069,HM0742-0240,1,LEX1,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR795272475,
2019-09-16T17:39:24+00:00,114-0877859-9646637,HM0803-3243,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR788036867,
2019-09-16T07:28:35+00:00,114-0318769-3853024,HM0738-140,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR798176677,
2019-09-16T05:06:27+00:00,114-2041721-9007428,HM0722-B-40,1,SDF9,CUSTOMER_DAMAGED,APPAREL_TOO_LARGE,IMMEDIATE_DISPOSAL,LPNRR771657237,
2019-09-16T03:24:51+00:00,113-8064208-6806637,HM0701-H-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR791421130,
2019-09-15T23:49:34+00:00,112-4346911-7473022,HM0725-140,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR763774208,
2019-09-15T17:31:43+00:00,112-3797356-5608212,HM0701-2140,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR763246958,
2019-09-15T11:09:27+00:00,114-7730896-9034611,HM0701-B-40,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR744483946,
2019-09-15T02:25:25+00:00,112-2316151-3644267,HM0741-1642,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR763915057,
2019-09-15T00:07:43+00:00,111-5973515-0854648,HM0701-X-40,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR814846974,not the quality I expected
2019-09-14T23:13:00+00:00,114-5136427-0067464,HM0722-B-37,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR798606158,
2019-09-14T21:34:38+00:00,111-7056683-6777023,HM0722-X-38,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR796704847,
2019-09-13T22:01:43+00:00,113-6732384-4285835,HM0741-0240,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR796605871,
2019-09-13T21:32:35+00:00,111-3825472-9723460,HM0748-1738,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR796423699,
2019-09-13T19:12:08+00:00,113-9237026-2535449,HM0701-1240,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR542713712,
2019-09-13T16:49:08+00:00,111-6230429-8817850,HM0722-B-39,1,SDF9,SELLABLE,QUALITY_UNACCEPTABLE,Unit returned to inventory,LPNRR763361031,Fit / style issue
2019-09-13T11:23:56+00:00,114-9886202-9256249,HM0701-B-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR769205393,
2019-09-13T08:31:09+00:00,114-7083665-0928216,HM0722-X-37,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR791406856,"It's the wrong size, and the material is hard for my feet. I usually order Yellow box and that's what i'm going to get in return for these. I thought I try these, no bueno. thanks."
2019-09-13T08:16:30+00:00,114-2717307-5954669,HM0740-3239,1,LAS2,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,LPNRR796262808,we left for travel when it came
2019-09-13T03:49:18+00:00,114-8508339-0807449,HM0731-Z-36,1,SDF9,CUSTOMER_DAMAGED,APPAREL_STYLE,IMMEDIATE_DISPOSAL,LPNRR768681393,
2019-09-13T01:22:15+00:00,111-4616566-2260216,HM0722-L-37,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR787842634,heavy on my feet
2019-09-13T01:22:15+00:00,111-4616566-2260216,HM0722-B-37,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR787842633,heavy on my feet
2019-09-12T19:31:11+00:00,111-5694831-1133028,HM0731-Z-40,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN257781646,
2019-09-12T14:28:57+00:00,111-2322943-1622659,HM0748-1739,1,LEX1,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR794690202,B07F41MW29:not as expected B07QCVX6W7:not as expected B01LZL5ZLU:not as expected B07S8939FB:not as expected B07MML9M9Z:not as expected B07R9QXHCN:not as expected B07QWKCY43:not as expected B07S2W8QGR:not as expected B07QTWQNX2:not as expected B07PVV9R54:not as expected B07CLQ56T5:not as expected B07F7V976N:not as expected B07MYXBBGM:not as expected B07H51JBYD:not as expected B07SMBW7TC:not as expected B078TH6QS1:not as expected B07TYQ34KK:not as expected B07Q274JFK:not as expected
2019-09-12T06:54:42+00:00,113-6582475-7946633,HM0803-3044,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR778306789,need  to replace  for same color /brand but size 11
2019-09-12T05:58:51+00:00,112-3352055-2619457,HM0701-R-37,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR792180415,
2019-09-12T00:06:10+00:00,111-7783701-5559400,HM0722-L-39,1,LAS2,DEFECTIVE,UNDELIVERABLE_CARRIER_MISS_SORTED,IMMEDIATE_DISPOSAL,LPNRR791442533,
2019-09-11T19:30:02+00:00,112-7956807-7945817,HM0701-F-37,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR769412896,
2019-09-11T19:30:02+00:00,112-1785362-5111412,HM0701-F-38,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR769412897,
2019-09-11T09:42:56+00:00,114-3857307-3184265,HM0722-L-37,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR654626991,Straps are way too loose.
2019-09-11T06:55:20+00:00,114-5678377-8136211,HM0701-H-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR791442335,
2019-09-11T06:17:52+00:00,113-9813313-5941055,HM0722-B-39,1,LEX2,CUSTOMER_DAMAGED,UNWANTED_ITEM,IMMEDIATE_DISPOSAL,LPNRR787716036,
2019-09-11T04:28:09+00:00,111-9087441-5395456,HM0722-X-40,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN263726667,
2019-09-11T04:00:38+00:00,111-1291561-7670632,HM0722-C-36,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR769095584,
2019-09-11T03:13:13+00:00,111-0040170-9103421,HM0701-H-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR796209509,
2019-09-10T23:12:35+00:00,111-1074832-7441816,HM0701-X-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR796307119,I did a search for Haviannas and thought these were Haviannas when I purchased them.
2019-09-10T22:49:45+00:00,114-4404561-2801062,HM0722-H-40,1,BUF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR560257059,
2019-09-10T22:30:47+00:00,114-5912562-0864225,HM0701-H-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR771260106,
2019-09-10T22:30:47+00:00,114-5912562-0864225,HM0701-1842,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR771260107,
2019-09-10T22:30:06+00:00,114-5912562-0864225,HM0701-1142,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR768657694,
2019-09-10T13:31:41+00:00,113-4472652-5948206,HM0722-H-40,1,SDF9,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR768543421,straps are way too loose
2019-09-10T13:29:21+00:00,114-6416474-1733866,HM0701-B-39,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR774574380,
2019-09-09T23:27:38+00:00,114-8520492-3701005,HM0701-1138,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR777759960,
2019-09-09T14:41:23+00:00,111-6637334-9817017,HM0747-0140,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR767001889,
2019-09-09T03:56:33+00:00,112-4814790-8027449,HM0734-2741,1,OKC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR552877030,
2019-09-08T17:38:23+00:00,113-0414799-5846617,HM0728-1837,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR795756714,
2019-09-08T16:55:26+00:00,112-1958959-2695460,HM0747-0140,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR792463416,
2019-09-08T16:44:05+00:00,114-5943958-5461824,HM0701-H-42,1,MOB9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR723982472,
2019-09-07T23:27:23+00:00,114-4787705-7332214,HM0731-Z-39,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR796175655,
2019-09-07T15:47:16+00:00,112-3294070-5441008,HM0505-1737/38,1,LEX2,DEFECTIVE,DEFECTIVE,IMMEDIATE_DISPOSAL,LPNRR782756833,"Item arrived damaged, in a complete mess: wet, with silicone gel all over the product. Truly disgusting. Either the shipping fault or storage"
2019-09-07T11:51:21+00:00,113-1244291-4897820,HM0701-R-39,1,LEX1,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR783911575,
2019-09-07T03:05:23+00:00,112-9692768-0103400,HM0738-139,1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR792766717,
2019-09-07T03:05:23+00:00,112-9692768-0103400,HM0738-L-39,1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR792766718,
