return-date,order-id,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,license-plate-number,customer-comments
2019-10-21T17:44:20+00:00,112-3593708-8517044,HM0722-X-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR803570470,
2019-10-21T17:41:08+00:00,112-9751035-5325038,HM0803-3046,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR806799371,
2019-10-21T06:22:34+00:00,112-0218867-6597060,HM0731-H-42,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR813569608,
2019-10-21T01:04:58+00:00,111-0358213-3045870,HM0722-B-38,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR818316095,
2019-10-20T22:01:54+00:00,113-9603091-1155411,HM0701-H-39,1,SDF9,CUSTOMER_DAMAGED,QUALITY_UNACCEPTABLE,IMMEDIATE_DISPOSAL,LPNRR813363224,
2019-10-20T19:18:26+00:00,112-8704185-7669034,HM0725-137,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR803967699,Size was perfect and very nice material but the straps are too loose on my feet when walking and due to knee problems I need something that would hug my feet more tightly.
2019-10-20T19:18:26+00:00,112-8704185-7669034,HM0725-2537,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR782800674,Size was perfect and very nice material but the straps are too loose on my feet when walking and due to knee problems I need something that would hug my feet more tightly.
2019-10-20T18:08:26+00:00,113-5335037-5577053,HM0701-1240,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR823655684,
2019-10-20T13:18:58+00:00,113-3542883-9089023,HM0741-0241,1,LEX2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR819317018,Color not as expected
2019-10-20T13:18:00+00:00,113-3542883-9089023,HM0701-1241,1,LEX2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR818994867,Did not like the color
2019-10-20T10:10:11+00:00,113-0897377-3062605,HM0722-X-39,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR821125553,
2019-10-19T13:45:33+00:00,112-7539881-8243445,HM0722-B-39,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN621250878,
2019-10-19T04:06:09+00:00,113-9564461-6689032,HM0722-B-39,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR796415129,This is not a size 39 but rather a 38!
2019-10-18T22:44:06+00:00,113-7572213-1092232,HM0741-0236,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR803895275,too large
2019-10-18T15:52:19+00:00,112-9463993-9302612,HM0731-Y-37,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR823300037,
2019-10-18T05:16:26+00:00,112-9463993-9302612,HM0753-1937,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR821534899,
2019-10-18T02:54:18+00:00,114-8914021-1181062,HM0701-X-40,1,SDF9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR803894918,
2019-10-18T02:45:54+00:00,114-1744010-6043451,HM0751-2242,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR818797286,size runs small
2019-10-18T00:47:27+00:00,111-0626657-9188264,HM0722-B-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR813466118,
2019-10-17T23:56:40+00:00,113-6766357-9953856,HM0701-H-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR823038480,
2019-10-17T23:03:02+00:00,113-8977014-0469821,HM0722-B-39,1,LEX2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR818833558,They are really heavy and the bands to not hold them on the feet well so they are floppy.
2019-10-17T22:45:49+00:00,114-4088551-2661848,HM0737-F-38,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR814575057,
2019-10-17T20:57:13+00:00,112-6266733-9806651,HM0742-0241,1,BUF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR834943377,
2019-10-17T10:59:20+00:00,112-0833647-8457808,HM0903-1233,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR793535128,
2019-10-17T03:34:37+00:00,113-6091673-8528206,HM0701-H-40,1,BUF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR834669570,
2019-10-16T16:50:42+00:00,114-7144340-9302649,HM0722-C-35,1,LEX1,SELLABLE,QUALITY_UNACCEPTABLE,Unit returned to inventory,LPNRR832684149,
2019-10-16T14:18:34+00:00,111-3259469-5193051,HM0722-H-39,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN626993405,"The product material is so hard, it would not be comfortable to wear.  I am returning both pairs, unused."
2019-10-16T14:18:34+00:00,111-3259469-5193051,HM0722-H-39,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN626993404,"The product material is so hard, it would not be comfortable to wear.  I am returning both pairs, unused."
2019-10-16T12:05:51+00:00,113-6727366-7405068,HM0701-1139,1,IND8,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNN623338181,
2019-10-16T08:06:51+00:00,112-7546308-5209849,HM0722-X-39,1,LEX2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR818143683,
2019-10-16T05:27:27+00:00,111-5336362-9244259,HM0738-L-38,1,LEX2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR818464306,
2019-10-16T05:27:27+00:00,111-5336362-9244259,HM0738-138,1,LEX2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR818464307,
2019-10-16T05:14:01+00:00,113-0173759-5906600,HM0733-1741,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR798781717,
2019-10-16T01:54:41+00:00,113-8636954-5447425,HM0738-139,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR813747259,
2019-10-15T23:38:39+00:00,114-1744177-2498655,HM0731-Z-36,1,SDF9,SELLABLE,SWITCHEROO,Unit returned to inventory,LPNRR813390730,B073XJ8YZ3:wrong item
2019-10-15T07:28:58+00:00,114-3328124-6366632,HM0701-R-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR814764272,
2019-10-14T22:53:34+00:00,112-9589247-4969005,HM0751-2238,1,LAS2,CUSTOMER_DAMAGED,APPAREL_STYLE,IMMEDIATE_DISPOSAL,LPNRR475201943,
2019-10-14T18:07:13+00:00,114-5518984-2945042,HM0731-Z-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR821186244,
2019-10-13T18:50:43+00:00,111-4497912-0789860,HM0701-H-40,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR821090049,
2019-10-13T17:37:33+00:00,113-6965065-0326639,HM0722-X-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR821375836,
2019-10-13T17:04:49+00:00,111-9826526-0272215,HM0701-1840,1,SDF9,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,LPNRR813133084,
2019-10-13T13:18:27+00:00,111-9826526-0272215,HM0701-B-41,1,SDF9,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,LPNRR813317204,
2019-10-13T10:00:10+00:00,111-5902668-2921008,HM0722-L-38,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR826055424,
2019-10-13T03:25:14+00:00,112-1332517-6935412,HM0747-0138,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR814778057,
2019-10-13T00:19:28+00:00,111-9746976-9111443,HM0732-2240,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR813003244,
2019-10-12T15:30:32+00:00,112-8973268-6232267,HM0903-1235,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR812825304,
2019-10-12T09:48:46+00:00,112-0353359-4685009,HM0701-B-35,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR826155202,
2019-10-12T08:38:28+00:00,111-8774896-2800214,HM0733-1741,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR821795776,
2019-10-12T06:47:30+00:00,112-0125571-5919405,HM0722-H-40,1,LAS2,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNRR825411031,
2019-10-12T05:24:44+00:00,113-5179390-4968200,HM0722-H-40,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR821375095,
2019-10-11T22:03:07+00:00,111-6791906-1575412,HM0701-H-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR814753008,
2019-10-11T20:29:57+00:00,111-2717966-1949033,HM0701-R-40,1,LAS2,CUSTOMER_DAMAGED,APPAREL_TOO_LARGE,IMMEDIATE_DISPOSAL,LPNRR727177038,
2019-10-11T18:27:26+00:00,114-0223572-8746673,HM0722-B-38,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR803870540,very loose on my foot
2019-10-11T17:51:48+00:00,114-9555594-8992222,HM0731-Z-41,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR821110935,
2019-10-11T14:03:51+00:00,113-5418591-0675466,HM0701-R-39,1,RIC9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR817168854,Fitting
2019-10-11T06:44:18+00:00,112-8429144-7860261,HM0731-Z-38,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR812752772,
2019-10-11T06:44:18+00:00,112-8429144-7860261,HM0731-Z-37,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR812752773,
2019-10-11T06:37:10+00:00,113-3932269-1050647,HM0738-141,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR821372095,
2019-10-11T05:52:52+00:00,111-2843781-8716264,HM0701-H-41,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR831563162,
2019-10-11T01:46:22+00:00,114-5829568-5217831,HM0722-H-39,1,RIC9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR814978769,
2019-10-10T22:35:56+00:00,111-4497912-0789860,HM0701-X-40,1,HIO9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR591332308,
2019-10-10T20:00:09+00:00,113-1887000-1418662,HM0748-1738,1,BUF9,CUSTOMER_DAMAGED,APPAREL_TOO_SMALL,IMMEDIATE_DISPOSAL,LPNRR834659305,
2019-10-10T16:43:17+00:00,113-9995582-0914629,HM0738-V-41,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR817164312,
2019-10-10T16:16:02+00:00,113-7478983-0169058,HM0722-X-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR815775197,
2019-10-10T11:17:14+00:00,114-4485681-1809068,HM0701-X-39,1,SDF9,CUSTOMER_DAMAGED,APPAREL_STYLE,IMMEDIATE_DISPOSAL,LPNRR803652419,
2019-10-10T00:16:42+00:00,111-5613360-5805802,HM0701-B-36,1,LEX2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR827637480,
2019-10-09T14:48:16+00:00,113-3743861-1093856,HM0722-H-40,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR559875173,
2019-10-09T13:45:57+00:00,114-2854081-5693858,HM0722-B-36,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR827249195,
2019-10-08T23:18:13+00:00,112-9682308-5759433,HM0722-H-39,1,OKC9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR552848705,
2019-10-08T21:00:51+00:00,112-5697606-3857056,HM0731-Z-39,1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR825490095,
2019-10-08T18:21:33+00:00,112-3052229-8385023,HM0801-746,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR793587151,
2019-10-08T15:23:37+00:00,113-7142173-4790631,HM0724-M-42,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR726978354,
2019-10-08T08:20:21+00:00,113-9780883-4011409,HM0801-2043,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR825486873,
2019-10-08T02:05:07+00:00,111-8539626-0901832,HM0731-Z-38,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR784648347,
2019-10-08T00:28:27+00:00,112-7157915-1256240,HM0722-M-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR814637244,
2019-10-07T20:06:48+00:00,113-6858557-6461819,HM0803-3246,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR803679963,
2019-10-07T19:12:30+00:00,112-0343574-5857048,HM0741-0241,1,RIC9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR693931022,
2019-10-07T18:08:52+00:00,111-3604408-6057045,HM0701-R-40,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN627952017,
2019-10-07T17:18:19+00:00,112-2331034-6119432,HM0722-H-39,1,SMF9,CUSTOMER_DAMAGED,NOT_AS_DESCRIBED,Reimbursed,LPNRR580575704,
2019-10-07T01:22:39+00:00,114-8677044-3870623,HM0747-0136,1,HIO9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR591568362,
2019-10-06T21:20:47+00:00,112-5495750-6871413,HM0738-138,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR821590576,
2019-10-06T04:00:25+00:00,112-1641421-7854628,HM0731-Z-40,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR827216017,
2019-10-05T17:55:30+00:00,113-5465712-0781036,HM0731-Z-39,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR791019090,
2019-10-05T14:02:09+00:00,112-3588196-0238603,HM0803-3243,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR831945346,
2019-10-05T04:14:07+00:00,113-8033535-0543438,HM0803-3245,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR667790085,Too small
2019-10-05T00:51:18+00:00,112-7803896-1157046,HM0724-F-41,1,SDF9,CUSTOMER_DAMAGED,APPAREL_TOO_SMALL,IMMEDIATE_DISPOSAL,LPNRR814378424,
2019-10-04T18:43:43+00:00,113-1642895-3168254,HM0722-B-39,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR826943432,
2019-10-04T17:41:12+00:00,112-8152737-9441014,HM0701-1242,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR812795671,
2019-10-04T13:36:38+00:00,112-0274049-2844272,HM0731-Z-35,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR815688053,
2019-10-04T12:47:32+00:00,111-0446993-3528259,HM0731-Z-40,1,LEX2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR826904628,
2019-10-04T12:09:56+00:00,114-6011835-4490616,HM0722-L-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR790467327,
2019-10-04T10:41:38+00:00,113-9891832-1784240,HM0505-1739/40,1,IND8,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNN610550584,
2019-10-04T06:51:00+00:00,113-7062322-7228228,HM0738-L-41,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR826769225,
2019-10-04T06:51:00+00:00,113-4626064-6669004,HM0801-2043,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR826769226,
2019-10-04T02:27:11+00:00,114-5391897-7624216,HM0759-1038,1,BUF9,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR834702499,B07DLQ42XL:Item not compatible  B07DKSCXM6:Item not compatible  B00D2ZF4Q0:Item not compatible  B07RBZCL5R:Item not compatible
2019-10-03T20:44:29+00:00,114-0041512-5965855,HM0803-3044,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR667816937,
2019-10-03T13:09:11+00:00,113-1311623-0973816,HM0701-H-41,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR826870077,
2019-10-03T11:11:25+00:00,111-0838170-6437839,HM0731-Z-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR814323108,
2019-10-03T06:52:51+00:00,111-8810809-9399429,HM0722-X-37,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR814283759,
2019-10-03T01:07:42+00:00,114-9462024-9758600,HM0701-R-37,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR801666057,
2019-10-03T00:40:16+00:00,112-4746234-8817843,HM0731-Z-39,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR832192623,
2019-10-02T23:01:27+00:00,114-9218019-2421045,HM0731-H-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR790134275,
2019-10-02T21:46:24+00:00,114-2479622-2995437,HM0747-0140,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR790818221,
