return-date,order-id,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,license-plate-number,customer-comments
2019-08-27T14:04:50+00:00,112-0104481-1841015,HM0722-B-36,1,LEX1,SELLABLE,QUALITY_UNACCEPTABLE,Unit returned to inventory,LPNRR789270878,fit issue
2019-08-27T11:15:02+00:00,114-4902993-4953011,HM0722-M-37,1,LEX1,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR789158194,
2019-08-27T07:38:34+00:00,113-5707639-5500224,HM0505-1737/38,1,SDF9,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR766550407,doesn't fit well; sole too thin even with memory foam
2019-08-27T07:00:40+00:00,114-8461031-0258654,HM0759-1039,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR783541174,
2019-08-26T16:49:34+00:00,111-9911681-4353021,HM0701-R-42,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR778743243,
2019-08-26T11:34:32+00:00,113-6846669-4134633,HM0739-140,1,IND8,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNN275163458,
2019-08-26T11:34:32+00:00,113-6846669-4134633,HM0706-L-40,1,IND8,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNN275163459,
2019-08-26T11:26:38+00:00,112-8510622-7089067,HM0803-3245,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR743498766,"Normally wear an 11, ordered another pair in 12 and they fit"
2019-08-26T10:27:24+00:00,111-3493164-5461059,HM0701-B-36,1,SDF9,SELLABLE,NEVER_ARRIVED,Unit returned to inventory,LPNRR777970852,Undeliverable / returning to seller
2019-08-26T07:05:33+00:00,111-3129276-7081057,HM0726-1141,1,SDF9,CUSTOMER_DAMAGED,MISORDERED,IMMEDIATE_DISPOSAL,LPNRR777823927,
2019-08-26T05:45:01+00:00,113-3574978-3293821,HM0731-Z-42,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR770650739,
2019-08-25T15:08:57+00:00,114-9372362-4407460,HM0722-C-37,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR743529711,
2019-08-25T12:47:43+00:00,112-1174513-6201017,HM0731-H-40,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR783905817,
2019-08-25T12:39:45+00:00,112-4585244-9282657,HM0731-Z-39,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR770923704,
2019-08-25T08:37:10+00:00,113-1436772-5644218,HM0709-241,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR743180397,Too heavy
2019-08-25T04:11:05+00:00,114-2249090-2134644,HM0731-Z-41,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR773259400,doesnt look like picture
2019-08-25T02:52:08+00:00,114-9946866-6677855,HM0722-B-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR743860302,more for water than i want
2019-08-25T00:36:29+00:00,114-7653128-1077013,HM0731-H-42,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR771284688,
2019-08-24T22:05:10+00:00,113-6120668-4718619,HM0722-H-38,1,OKC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR552799986,
2019-08-24T18:57:04+00:00,114-6324227-3127425,HM0701-F-41,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR770657716,The flip flops are heavier and harder than expected.
2019-08-24T07:51:10+00:00,112-8873659-7112219,HM0738-141,1,LEX2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR783885338,
2019-08-24T05:30:45+00:00,112-8005835-0353839,HM0701-H-41,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR783478816,
2019-08-23T23:55:58+00:00,112-9046129-8347418,HM0722-L-38,1,SDF9,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR771119515,
2019-08-23T20:33:31+00:00,114-9627987-5004257,HM0701-R-40,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR727177038,The shoes are not red.  They are more coral.
2019-08-23T20:06:12+00:00,113-6824007-9454658,HM0751-235,1,BUF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR559948688,
2019-08-23T19:17:26+00:00,113-4169600-3496229,HM0701-H-38,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR742627396,Very thick sole
2019-08-23T12:16:43+00:00,114-6882047-1071464,HM0741-1641,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR771127628,
2019-08-23T07:49:04+00:00,111-6090613-2960255,HM0701-B-40,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN276579571,
2019-08-23T06:56:02+00:00,111-4351630-0042630,HM0701-H-42,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR748457960,
2019-08-23T04:51:51+00:00,113-7160850-9246634,HM0731-Z-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR731412991,too small
2019-08-23T03:13:38+00:00,111-9471639-9164208,HM0731-Z-42,1,BUF9,SELLABLE,MISSED_ESTIMATED_DELIVERY,Unit returned to inventory,LPNRR560020356,
2019-08-22T22:42:30+00:00,114-5879643-8525826,HM0737-Z-36,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR783413919,
2019-08-22T19:11:22+00:00,114-6544870-7369859,HM0722-H-39,1,SDF9,SELLABLE,NO_REASON_GIVEN,Unit returned to inventory,LPNRR777970034,
2019-08-22T18:05:37+00:00,114-7260640-4399442,HM0731-H-39,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR742635309,
2019-08-22T14:16:04+00:00,111-1792306-2029067,HM0701-H-36,1,LEX2,SELLABLE,NEVER_ARRIVED,Unit returned to inventory,LPNRR783276398,Shipment undeliverable
2019-08-22T10:08:56+00:00,111-1594919-2389054,HM0731-H-41,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR778720508,
2019-08-22T03:32:33+00:00,114-0088564-8274667,HM0751-240,1,SDF9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR771035621,
2019-08-22T03:32:33+00:00,114-8595779-8691408,HM0731-Z-42,1,SDF9,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR771035622,
2019-08-22T03:01:26+00:00,114-4279832-2251442,HM0751-236,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR782999483,
2019-08-22T03:00:24+00:00,114-4145676-7834617,HM0722-L-35,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR722366441,
2019-08-22T02:55:12+00:00,112-2741255-3492230,HM0738-136,1,MIA7,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR667606579,
2019-08-22T02:23:17+00:00,114-5622662-3887469,HM0741-1642,1,LEX2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRR801241655,
2019-08-22T01:21:34+00:00,112-6549858-4334654,HM0731-Z-39,1,LEX1,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR788797614,
2019-08-22T01:20:16+00:00,111-3259676-4478657,HM0737-F-40,1,SMF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR724678286,
2019-08-22T01:08:36+00:00,112-8233821-5025066,HM0731-Z-39,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN278276403,
2019-08-21T20:15:15+00:00,112-3329742-7705860,HM0724-M-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR770776763,
2019-08-21T19:33:04+00:00,114-7062223-4351454,HM0701-H-38,1,BUF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR560246051,
2019-08-21T19:13:22+00:00,113-4870550-7378647,HM0724-M-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR771392161,
2019-08-21T17:00:14+00:00,111-3612825-2451428,HM0722-B-39,1,IND8,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNN279808695,
2019-08-21T15:47:11+00:00,111-8734893-1425823,HM0731-Z-37,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR782798643,Too wide
2019-08-21T12:26:04+00:00,112-1745691-4103436,HM0801-B-44,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR706665735,
2019-08-21T11:32:00+00:00,111-9919791-1897862,HM0740-3242,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR751546379,
2019-08-21T11:19:43+00:00,112-7134473-3324237,HM0731-Y-38,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR770763263,
2019-08-21T07:38:17+00:00,114-3251343-4826614,HM0722-H-37,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN276798854,
2019-08-21T05:37:15+00:00,112-5549221-8215443,HM0751-2241,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR758554721,
2019-08-21T00:32:14+00:00,113-1741418-1047419,HM0731-Z-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR774455961,
2019-08-21T00:05:49+00:00,113-6785628-1945063,HM0731-Z-35,1,LEX1,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR788919292,
2019-08-21T00:00:19+00:00,111-0572905-7310657,HM0731-Z-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR727169496,
2019-08-20T11:43:12+00:00,111-6975466-7064250,HM0701-B-37,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR771481885,
2019-08-20T07:13:45+00:00,113-2815417-1193036,HM0724-F-37,1,SMF9,SELLABLE,QUALITY_UNACCEPTABLE,Unit returned to inventory,LPNRR724945354,Fit / style issue
2019-08-20T04:17:04+00:00,111-8402262-5044257,HM0741-1639,1,LEX1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR742078808,
2019-08-20T03:51:52+00:00,114-7216651-2173050,HM0801-B-46,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR797223821,too heavy
2019-08-19T21:30:30+00:00,112-6905856-6919430,HM0722-B-38,1,OKC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR552561813,
2019-08-19T19:41:28+00:00,114-5687840-4945048,HM0738-136,1,LEX1,SELLABLE,UNDELIVERABLE_MISSING_LABEL,Unit returned to inventory,LPNRR755682300,
2019-08-19T18:39:57+00:00,113-8886707-3932236,HM0701-B-42,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR782936965,
2019-08-19T16:43:29+00:00,114-2932447-3029026,HM0801-B-45,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR800841351,
2019-08-19T16:29:55+00:00,111-8146489-4082654,HM0715-1639,1,LEX1,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR755969633,
2019-08-19T15:25:24+00:00,111-8625101-0737816,HM0759-3240,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR748238776,
2019-08-19T13:31:13+00:00,114-8782346-8729865,HM0722-C-39,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR770830694,
2019-08-19T08:49:12+00:00,113-8892152-7304216,HM0701-H-38,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR747029258,
2019-08-19T06:17:09+00:00,114-8403377-7671467,HM0701-R-41,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR797193228,
2019-08-19T02:58:49+00:00,112-2888059-2098606,HM0725-138,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR742684913,Too heavy and not staying on food due to weight.
2019-08-19T02:45:48+00:00,111-1085967-8573016,HM0748-1741,1,LEX2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR782932223,
2019-08-18T07:56:14+00:00,111-3546588-3238629,HM0722-B-38,1,LEX2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR782938407,
2019-08-18T05:44:27+00:00,111-1075081-1374616,HM0722-H-38,1,SDF9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR778637697,
2019-08-18T04:30:40+00:00,112-3381269-9677848,HM0731-H-40,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR742749746,
2019-08-17T20:27:16+00:00,113-8841388-9927400,HM0701-H-42,1,LAS2,SELLABLE,NOT_COMPATIBLE,Unit returned to inventory,LPNRR747019570,B072FSZK9Y:Item not compatible B073F3WVHT:Item not compatible B0728MCSK1:Item not compatible
2019-08-17T20:27:16+00:00,113-8841388-9927400,HM0701-B-42,1,LAS2,SELLABLE,NOT_COMPATIBLE,Unit returned to inventory,LPNRR747019568,B072FSZK9Y:Item not compatible B073F3WVHT:Item not compatible B0728MCSK1:Item not compatible
2019-08-17T20:27:16+00:00,113-8841388-9927400,HM0701-X-42,1,LAS2,SELLABLE,NOT_COMPATIBLE,Unit returned to inventory,LPNRR747019569,B072FSZK9Y:Item not compatible B073F3WVHT:Item not compatible B0728MCSK1:Item not compatible
2019-08-17T18:46:36+00:00,112-4593839-0049832,HM0748-1738,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR800769355,
2019-08-17T15:35:23+00:00,113-7374896-9596252,HM0724-M-39,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR801469359,
2019-08-17T06:47:03+00:00,111-8770236-7481802,HM0740-3239,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR748641192,
2019-08-17T06:22:13+00:00,114-3941031-9621823,HM0738-137,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR797446676,
2019-08-17T04:49:37+00:00,111-2866370-6409061,HM0722-L-40,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR731776860,
2019-08-17T03:37:30+00:00,112-2421598-1604258,HM0741-0236,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR770678998,Need a bigger size.
2019-08-17T01:33:49+00:00,112-0239206-5255445,HM0701-B-40,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR774105161,
2019-08-16T23:45:48+00:00,111-4369623-3381864,HM0701-H-41,1,SDF9,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR778621435,
2019-08-16T17:01:46+00:00,112-9393649-7102620,HM0801-B-46,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR770799012,
2019-08-16T14:18:09+00:00,113-0808936-8357800,HM0759-1037,1,IND8,CUSTOMER_DAMAGED,DEFECTIVE,IMMEDIATE_DISPOSAL,LPNN261318166,
2019-08-16T07:47:35+00:00,112-2827872-7585828,HM0731-H-39,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN262770711,
2019-08-16T07:30:22+00:00,111-8015101-0949839,HM0731-H-40,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN282277944,
2019-08-16T06:24:22+00:00,114-3630889-3524229,HM0741-1641,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR778491557,
2019-08-16T06:11:11+00:00,112-2080685-4620241,HM0722-H-39,1,IND8,CUSTOMER_DAMAGED,APPAREL_TOO_SMALL,IMMEDIATE_DISPOSAL,LPNN278278522,
2019-08-15T23:34:53+00:00,113-1704819-9726639,HM0731-Z-40,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR748501513,
2019-08-15T16:57:55+00:00,112-7432287-6561853,HM0903-1235,1,LEX1,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR755659814,
2019-08-15T16:29:49+00:00,112-6229792-5845009,HM0722-C-39,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR801437012,
2019-08-15T15:19:44+00:00,111-0497003-2436211,HM0741-1639,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR800758732,
2019-08-15T11:13:52+00:00,111-4365326-6054608,HM0722-X-39,1,IND8,CUSTOMER_DAMAGED,APPAREL_STYLE,IMMEDIATE_DISPOSAL,LPNN258334423,
2019-08-15T07:00:58+00:00,112-8522893-4937040,HM0737-F-40,1,IND8,SELLABLE,MISORDERED,Unit returned to inventory,LPNN274671346,
2019-08-15T06:41:22+00:00,112-6665466-3266660,HM0722-X-40,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN281250054,
2019-08-15T05:26:14+00:00,111-3005130-1789820,HM0701-X-39,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR801262446,
2019-08-15T04:36:36+00:00,113-5709015-9461002,HM0701-B-42,1,SMF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR725156667,
2019-08-15T02:28:39+00:00,113-0573994-6039401,HM0701-1138,1,OKC9,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR781043690,
2019-08-15T00:06:02+00:00,114-6376969-0675442,HM0731-Y-41,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR797435505,
2019-08-14T23:05:33+00:00,114-7978495-2977064,HM0903-1235,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR800788716,
2019-08-14T17:59:31+00:00,111-5450872-2492201,HM0722-B-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR778582282,
2019-08-14T13:37:36+00:00,111-0365929-7047420,HM0722-B-36,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR774350180,
2019-08-14T11:54:21+00:00,112-8971738-6151446,HM0713-741,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR778582171,
2019-08-14T07:58:42+00:00,111-6769820-6066623,HM0903-1231,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR745855149,This item compares to other US sizes 12 even though it was labeled for US size 2. Returning in hopes that the larger size we choose will fit.
2019-08-14T07:34:26+00:00,114-9200416-4873833,HM0722-X-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR772934029,
2019-08-14T00:41:38+00:00,113-9559978-7876228,HM0701-H-39,1,LEX1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR754849585,
2019-08-13T23:56:14+00:00,112-3627270-2208269,HM0731-Z-38,1,LEX2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR801277670,didnt mean to order 2
2019-08-13T23:51:25+00:00,113-1142352-0412202,HM0701-B-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR774035038,
2019-08-13T23:47:37+00:00,111-0905081-3816216,HM0737-Z-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR778519249,
2019-08-13T23:27:43+00:00,112-3609451-8365826,HM0731-H-40,1,SDF9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR778456104,
2019-08-13T20:27:05+00:00,113-1567430-1967464,HM0731-H-37,1,LEX2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR728117335,
2019-08-13T17:28:23+00:00,112-1896932-0943424,HM0753-935,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR748167621,
2019-08-13T14:15:25+00:00,111-4442648-9309811,HM0731-Z-39,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR748543602,
2019-08-13T13:58:30+00:00,113-1205094-8108209,HM0731-Z-41,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR667594799,
