return-date,order-id,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,license-plate-number,customer-comments
2019-11-03T17:07:04+00:00,112-0207126-4480261,HM0701-B-38,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR864347475,
2019-11-03T05:04:19+00:00,113-6804454-0941066,HM0722-X-39,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR829457385,
2019-11-03T03:40:52+00:00,112-7284215-2970632,HM0722-L-36,1,SDF9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR802400502,Unfortunately heel measurements are not right.
2019-11-02T17:25:24+00:00,111-6196867-0831460,HM0731-H-41,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR851243902,
2019-11-02T00:42:18+00:00,112-5425906-3933019,HM0701-F-41,1,LEX2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR851469940,
2019-11-02T00:33:16+00:00,114-0869674-7779416,HM0737-Z-38,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR809403660,Do not like the quality
2019-11-02T00:13:41+00:00,114-6966438-6374645,HM0722-H-40,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR802542448,Thong strap between toes is way too thin and the flip flop is not at all comfortable.
2019-11-01T18:46:49+00:00,114-0187510-4895470,HM0701-H-41,1,LAS2,SELLABLE,DEFECTIVE,Unit returned to inventory,LPNRR829005245,These are very heavy -- was looking for LIGHTWEIGHT flip flops
2019-11-01T18:42:35+00:00,114-4937297-2831437,HM0701-R-42,1,SDF9,CUSTOMER_DAMAGED,APPAREL_TOO_LARGE,Reimbursed,LPNRR814582717,
2019-11-01T17:35:22+00:00,112-1093570-7458618,HM0725-2538,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR815772103,
