return-date,order-id,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,license-plate-number,customer-comments
2019-07-10T12:28:50+00:00,111-1427281-0334618,HM0741-1638,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664608057,
2019-07-10T12:05:52+00:00,112-6396608-3175408,HM0738-139,1,LAS2,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR720951198,
2019-07-10T11:19:57+00:00,111-0394094-9569009,HM0731-Z-39,1,LAS2,SELLABLE,SWITCHEROO,Unit returned to inventory,LPNRR738198206,
2019-07-10T06:08:50+00:00,111-9829079-3233833,HM0729-M-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664371070,
2019-07-10T06:08:50+00:00,111-9829079-3233833,HM0731-Z-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664371068,
2019-07-10T06:08:50+00:00,111-9829079-3233833,HM0731-Z-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664371069,
2019-07-10T06:08:50+00:00,111-9829079-3233833,HM0739-139,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664371066,
2019-07-10T06:08:50+00:00,111-9829079-3233833,HM0729-M-38,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664371067,
2019-07-10T01:04:58+00:00,112-5638868-1766637,HM0722-L-39,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR733386559,
2019-07-09T19:52:14+00:00,114-6564069-0653012,HM0701-F-40,1,BUF9,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR711330556,
2019-07-09T17:35:41+00:00,113-7145746-0634621,HM0738-138,1,IND8,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNN260387327,
2019-07-09T16:50:57+00:00,114-4896797-9463454,HM0722-B-39,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR738102484,heavy sole
2019-07-09T13:38:31+00:00,113-8623470-7987431,HM0701-H-38,1,LEX1,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR721014686,
2019-07-09T02:39:15+00:00,111-0610097-4148265,HM0742-0242,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR738019185,
2019-07-09T01:00:40+00:00,113-6502217-1305864,HM0729-M-39,1,MIA7,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR667472362,Looked more red on line in real life looks not pink. Chose them as thought they were red
2019-07-08T20:01:49+00:00,113-1063427-1899450,HM0731-Y-39,1,LAS2,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR731585345,
2019-07-08T17:11:11+00:00,113-1061317-2851438,HM0729-M-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664124519,
2019-07-08T14:30:26+00:00,111-3224943-0625863,HM0722-B-39,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR733386156,
2019-07-08T14:20:31+00:00,112-6401454-7954669,HM0724-F-35,1,LAS2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR738284217,Size 3 is too small. My daughter's size is 3 but this 3 does not work.
2019-07-08T13:18:29+00:00,113-2788501-7529047,HM0722-H-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR664024715,
2019-07-08T11:37:16+00:00,112-3528744-7680202,HM0701-R-42,1,LEX1,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR672148808,
2019-07-08T03:26:06+00:00,112-6043799-6211420,HM0701-R-36,1,SDF9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR661678551,Description says red.  Item is pink.
2019-07-08T03:11:15+00:00,114-4504468-8491400,HM0731-Y-42,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR661448284,
2019-07-08T03:11:15+00:00,114-4504468-8491400,HM0724-F-41,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR661448283,
2019-07-08T02:03:43+00:00,111-2017623-0095414,HM0747-0138,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR752995635,Fits like a size 6
2019-07-07T01:43:48+00:00,114-4154131-7569000,HM0709-1237,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR654673514,
2019-07-06T20:59:10+00:00,112-0349620-8736208,HM0747-0139,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR733712818,
2019-07-06T20:31:39+00:00,113-0124002-3918631,HM0722-H-36,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR737532596,very heavy
2019-07-06T18:18:31+00:00,113-1750620-6613863,HM0720-139,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR737854299,We measured first as recommended - too small
2019-07-06T08:25:25+00:00,113-8359094-5119460,HM0801-B-45,1,LEX2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR758672966,
